TYPE_TRANSACTION_ID;ID_REMAX;TYPE_IMMEUBLE;TYPE_TRANSACTION;VENTE_LOCATION
663;20667591;appartement;;à vendre
664;9744267;appartement;;à louer
666;24355006;appartement;;à vendre
668;25938815;appartement;;à vendre
669;17998864;maison;à étages;à vendre
670;20997217;maison;de plain-pied 
;à vendre
671;24995077;maison;à étages;à vendre
672;25407372;appartement;;à vendre
673;24507629;maison;de plain-pied 
;à vendre
674;15692634;appartement;;à vendre
675;26476343;maison;à paliers multiples;à vendre
676;23394329;maison;à étages;à vendre
677;9392582;maison;à étages;à vendre
2673;16321856;appartement;;à vendre
1640;9941989;maison;de plain-pied 
;à vendre
275;24331754;maison;de plain-pied 
;à vendre
276;22401466;maison;à étages;à vendre
2675;12539887;maison;à étages;à vendre
2674;9381217;maison;de plain-pied 
;à vendre
277;24200114;maison;de plain-pied 
;à vendre
278;25142452;appartement;;à vendre
279;25580450;maison;à étages;à vendre
280;13098967;appartement;;à vendre
281;19367218;maison;de plain-pied 
;à vendre
282;25567865;maison;à paliers multiples;à vendre
283;25341813;maison;de plain-pied 
;à vendre
284;25776466;maison;à étages;à vendre
285;14489949;maison;à étages;à vendre
286;15855210;appartement;;à vendre
287;14491222;maison;à étages;à vendre
288;27835385;maison;à paliers multiples;à vendre
289;13326377;appartement;;à vendre
654;22181645;maison;à étages;à vendre
291;11332355;maison;de plain-pied 
;à vendre
292;20887314;maison;à étages;à vendre
293;22003568;maison;à étages;à vendre
294;9530205;maison;de plain-pied 
;à vendre
295;19484913;maison;de plain-pied 
;à louer
296;23791161;maison;de plain-pied 
;à vendre
297;21948760;appartement;;à louer
298;28336359;appartement;;à louer
299;13940911;maison;à étages;à vendre
300;17227876;maison;de plain-pied 
;à vendre
301;27729578;appartement;;à louer
302;18165837;maison;à étages;à vendre
303;17003046;maison mobile;;à vendre
678;26485489;appartement;;à louer
290;21489825;maison;de plain-pied 
;à vendre
1638;19650705;maison;de plain-pied 
;à vendre
1643;21794153;maison;de plain-pied 
;à vendre
1642;18458164;maison;de plain-pied 
;à vendre
1639;14543413;maison;à étages;à vendre
521;27638710;maison;à un étage et demi;à vendre
522;25124616;maison;à étages;à vendre
523;24428018;maison;à étages;à vendre
524;23800978;appartement;;à vendre
307;21597649;appartement;;à vendre
308;25106278;maison;de plain-pied 
;à vendre
345;21978173;maison;de plain-pied 
;à vendre
346;28822184;maison;de plain-pied 
;à vendre
347;27393279;maison;de plain-pied 
;à vendre
348;25548752;maison;à étages;à vendre
349;21869895;maison;à étages;à vendre
350;20476904;maison;à étages;à vendre
506;22577692;appartement;;à vendre
507;23897678;maison mobile;;à vendre
508;11442135;maison;à étages;à vendre
525;23222696;appartement;;à vendre
509;10333097;maison;de plain-pied 
;à vendre
510;20565456;maison;de plain-pied 
;à vendre
511;18094061;appartement;;à vendre
512;23842693;maison;à étages;à vendre
514;17707170;maison;de plain-pied 
;à vendre
515;10271617;maison;de plain-pied 
;à vendre
516;25517953;maison;à étages;à vendre
517;25405879;appartement;;à louer
518;28608802;maison;de plain-pied 
;à vendre
519;14944765;appartement;;à vendre
520;9116049;maison;à étages;à vendre
526;20115235;maison;à étages;à vendre
527;14718294;maison;à étages;à vendre
528;14331484;maison;à un étage et demi;à vendre
529;12845927;maison;à étages;à vendre
530;20525024;maison;à un étage et demi;à vendre
681;28353804;maison;de plain-pied 
;à vendre
534;9727858;maison;à étages;à vendre
537;26275453;maison;à étages;à vendre
540;11370479;maison;de plain-pied 
;à vendre
679;20073516;maison;de plain-pied 
;à vendre
680;9741553;maison;de plain-pied 
;à vendre
682;26024060;maison;de plain-pied 
;à vendre
683;10925994;appartement;;à vendre
684;27431892;appartement;;à vendre
686;21931455;maison;à étages;à vendre
687;14188779;appartement;;à vendre
688;28729363;maison;de plain-pied 
;à vendre
689;20787824;appartement;;à louer
690;15231684;maison;de plain-pied 
;à vendre
691;20375189;maison;de plain-pied 
;à vendre
692;15158108;maison;à étages;à vendre
693;18784128;appartement;;à louer
694;23612942;maison;de plain-pied 
;à vendre
695;24720245;maison;de plain-pied 
;à vendre
696;16868952;maison;de plain-pied 
;à vendre
697;17951134;maison;à étages;à vendre
698;28019175;appartement;;à vendre
699;18857738;appartement;;à louer
700;14110898;maison;de plain-pied 
;à vendre
702;11617006;appartement;;à vendre
703;24803870;appartement;;à vendre
704;9974821;maison;de plain-pied 
;à vendre
705;20726185;maison;à paliers multiples;à vendre
706;17230348;appartement;;à vendre
707;10682009;maison;de plain-pied 
;à vendre
708;18087872;maison;à paliers multiples;à vendre
709;13405335;maison;à étages;à vendre
710;17487728;appartement;;à vendre
711;20642934;appartement;;à louer
712;13730805;maison;de plain-pied 
;à vendre
1907;22738199;duplex;;à vendre
701;9599355;maison;de plain-pied 
;à vendre
234;14102691;maison;à paliers multiples;à vendre
383;22284778;maison;de plain-pied 
;à vendre
384;21346020;maison;de plain-pied 
;à vendre
412;16094078;appartement;;à vendre
413;28306440;maison;de plain-pied 
;à louer
414;25246535;maison;à étages;à vendre
415;10314589;maison;de plain-pied 
;à vendre
416;21787375;maison;de plain-pied 
;à vendre
418;21391196;maison;de plain-pied 
;à vendre
419;18787136;appartement;;à vendre
420;24051449;maison;de plain-pied 
;à vendre
421;21881306;maison;à un étage et demi;à vendre
422;27341319;maison;à étages;à vendre
423;13852283;maison;à étages;à vendre
424;10618672;appartement;;à louer
425;9676291;appartement;;à vendre
426;16359715;maison;à étages;à vendre
427;11186991;maison;à étages;à vendre
428;14433972;maison;à étages;à louer
429;15818969;maison mobile;;à vendre
430;9968928;maison;de plain-pied 
;à vendre
431;26383794;maison;à étages;à vendre
432;17904652;maison;à étages;à vendre
543;23520767;maison;à étages;à vendre
433;11192562;maison;à étages;à vendre
434;14700618;appartement;;à louer
435;23133154;maison;de plain-pied 
;à vendre
436;10360877;appartement;;à vendre
1646;19172205;appartement;;à louer
737;12712795;maison;à étages;à vendre
548;27334860;maison;à paliers multiples;à vendre
549;26517237;maison;à étages;à vendre
550;23946505;maison;à étages;à vendre
551;16932784;maison;de plain-pied 
;à vendre
544;25662332;maison;à étages;à vendre
546;17989064;maison;à étages;à vendre
547;17228795;maison;à étages;à vendre
727;23026517;appartement;;à vendre
728;9451873;maison;à étages;à vendre
729;13372544;maison;à étages;à vendre
730;10974904;maison;à un étage et demi;à vendre
731;24009715;appartement;;à vendre
732;28919261;maison;de plain-pied 
;à vendre
2344;27972606;maison;de plain-pied 
;à vendre
2345;14135106;maison;à un étage et demi;à vendre
1908;27911910;triplex;;à vendre
2346;11583941;maison;de plain-pied 
;à vendre
146;16432692;maison;à étages;à vendre
202;27935337;appartement;;à vendre
733;27643530;maison;de plain-pied 
;à vendre
734;26385974;maison;de plain-pied 
;à vendre
735;9564775;appartement;;à vendre
736;20067232;maison;de plain-pied 
;à vendre
738;24642160;maison;de plain-pied 
;à vendre
739;19092028;maison;à étages;à vendre
740;27021667;maison;à étages;à vendre
741;28807721;maison;à étages;à vendre
742;16171645;appartement;;à vendre
743;18202994;maison;à paliers multiples;à vendre
744;13993169;maison;de plain-pied 
;à vendre
745;27539279;maison;à un étage et demi;à vendre
749;9253354;maison;à étages;à vendre
750;12891545;maison;de plain-pied 
;à vendre
2347;19430206;maison;de plain-pied 
;à vendre
2348;20974320;maison;à un étage et demi;à vendre
2676;15848363;maison;à étages;à vendre
1645;20478482;appartement;;à vendre
456;26202473;appartement;;à louer
457;13922450;maison;de plain-pied 
;à vendre
2677;28007863;maison;à étages;à vendre
470;10166034;maison;à étages;à vendre
2678;12222752;maison;de plain-pied 
;à vendre
601;25055060;maison;à un étage et demi;à vendre
2679;27923071;maison;à étages;à vendre
2682;27091302;maison;de plain-pied 
;à vendre
602;11120581;maison;de plain-pied 
;à vendre
482;24745441;maison;de plain-pied 
;à vendre
2683;20102828;appartement;;à vendre
2684;11743227;maison;à paliers multiples;à vendre
1641;12475352;appartement;;à vendre
1644;10748241;appartement;;à vendre
483;17816537;maison;de plain-pied 
;à vendre
484;18172160;maison;à paliers multiples;à vendre
485;15187789;maison;de plain-pied 
;à vendre
486;22471796;appartement;;à vendre
487;9885950;maison;à étages;à vendre
1637;19096881;maison;de plain-pied 
;à vendre
488;24651597;maison;de plain-pied 
;à vendre
489;25062207;maison;à étages;à vendre
490;27452471;appartement;;à vendre
491;22436628;maison;de plain-pied 
;à vendre
492;19423273;maison;à étages;à vendre
493;17823828;maison;à un étage et demi;à vendre
494;14433780;maison;de plain-pied 
;à louer
495;19717162;maison;à étages;à vendre
471;16136217;maison;à étages;à vendre
496;10719350;maison;à étages;à vendre
751;27546491;appartement;;à vendre
583;20304694;appartement;;à vendre
584;12730188;maison;de plain-pied 
;à vendre
585;12022785;appartement;;à vendre
586;14464565;maison;de plain-pied 
;à vendre
593;16552178;appartement;;à vendre
594;11427685;maison;à un étage et demi;à vendre
595;19234581;maison;de plain-pied 
;à vendre
598;19687943;maison;de plain-pied 
;à vendre
600;23787252;appartement;;à vendre
755;20074081;maison;à étages;à vendre
757;13607075;appartement;;à vendre
758;27826983;maison;de plain-pied 
;à vendre
759;16474598;maison;de plain-pied 
;à vendre
760;25943671;maison;à étages;à vendre
762;15272595;appartement;;à vendre
603;11589915;maison mobile;;à vendre
604;23582705;maison;de plain-pied 
;à vendre
605;14201845;appartement;;à vendre
606;11992872;maison;de plain-pied 
;à vendre
607;27735580;maison;de plain-pied 
;à vendre
609;14710845;appartement;;à vendre
560;17152479;maison;à étages;à vendre
752;27048141;maison;à étages;à vendre
753;11990619;maison;à un étage et demi;à vendre
754;24726976;maison;à étages;à vendre
610;25201502;maison;de plain-pied 
;à vendre
756;14676119;maison;de plain-pied 
;à vendre
761;13320804;appartement;;à vendre
1668;25792975;maison;à étages;à vendre
1669;11844917;appartement;;à vendre
1670;22906015;appartement;;à vendre
1671;12266704;appartement;;à vendre
1672;25217603;maison;de plain-pied 
;à vendre
1673;11085138;maison;de plain-pied 
;à vendre
1674;27124618;maison;à étages;à vendre
637;28218890;maison;de plain-pied 
;à vendre
1922;25446518;duplex;;à vendre
771;23657750;appartement;;à vendre
532;20289117;maison;de plain-pied 
;à vendre
562;25977335;maison;à étages;à vendre
1675;13089835;maison;de plain-pied 
;à vendre
632;13311729;appartement;;à vendre
633;17991701;maison;de plain-pied 
;à vendre
635;28552720;maison;à étages;à vendre
636;22869982;appartement;;à vendre
1676;11096220;appartement;;à vendre
638;20289972;maison;à un étage et demi;à vendre
643;12278844;maison;de plain-pied 
;à vendre
640;26672497;appartement;;à vendre
641;21546275;maison;de plain-pied 
;à vendre
642;23277636;maison;à étages;à vendre
2124;20256737;maison;à étages;à vendre
644;18451207;maison;à étages;à vendre
2125;12667606;maison;à étages;à vendre
763;17543958;maison;de plain-pied 
;à vendre
764;14879082;maison;de plain-pied 
;à vendre
765;13517347;maison;à étages;à vendre
766;13625943;maison;de plain-pied 
;à vendre
767;16478810;appartement;;à louer
645;19583599;maison;à étages;à vendre
622;15477955;appartement;;à vendre
768;10795519;maison;de plain-pied 
;à vendre
769;17926945;maison;de plain-pied 
;à vendre
770;16090768;appartement;;à vendre
2126;11676136;maison;à étages;à vendre
2127;25848056;maison;de plain-pied 
;à vendre
2128;16737651;maison;de plain-pied 
;à vendre
2129;28783401;maison;à étages;à vendre
639;24459365;appartement;;à vendre
2120;24167575;maison;de plain-pied 
;à vendre
2121;28471862;maison;à un étage et demi;à vendre
2122;21098542;maison;de plain-pied 
;à vendre
2123;17559136;maison;de plain-pied 
;à vendre
2130;25818551;maison;de plain-pied 
;à vendre
2267;20121357;maison;de plain-pied 
;à vendre
1208;9204812;maison;à étages;à vendre
2131;18384805;maison;à étages;à vendre
2132;26068498;maison;de plain-pied 
;à vendre
2133;16854873;maison;de plain-pied 
;à vendre
2134;22656518;maison;à un étage et demi;à vendre
2135;18312582;maison;de plain-pied 
;à vendre
2136;20783633;maison mobile;;à vendre
304;28379457;maison;de plain-pied 
;à vendre
2349;15100309;maison;de plain-pied 
;à vendre
2350;16306853;maison;à étages;à vendre
2351;17041614;maison;de plain-pied 
;à vendre
2352;24711291;maison;de plain-pied 
;à vendre
576;20699675;maison mobile;;à vendre
2353;20708786;maison mobile;;à vendre
2354;17880235;maison;de plain-pied 
;à vendre
2355;16253927;maison mobile;;à vendre
2356;25434239;maison;à paliers multiples;à vendre
2357;15170287;maison;à un étage et demi;à vendre
2358;11514580;maison;à un étage et demi;à vendre
2359;25793639;maison;de plain-pied 
;à vendre
2360;19157184;maison;de plain-pied 
;à vendre
2361;9369819;maison;de plain-pied 
;à vendre
2362;10737053;maison;à paliers multiples;à vendre
2363;18126064;maison;de plain-pied 
;à vendre
2364;22791033;maison;à étages;à vendre
555;28380779;appartement;;à vendre
556;17176427;maison;de plain-pied 
;à vendre
460;16748566;appartement;;à louer
461;28646238;maison mobile;;à vendre
1362;24974499;maison;de plain-pied 
;à vendre
1363;23328641;maison;à étages;à vendre
1364;16603596;maison;à étages;à vendre
1365;23838661;maison;à étages;à vendre
1366;10615882;appartement;;à vendre
1367;20785416;appartement;;à vendre
1368;9832383;appartement;;à vendre
2745;18522411;appartement;;à vendre
2746;16257086;maison;à étages;à vendre
2747;19754091;maison;à étages;à vendre
2748;27295701;maison;de plain-pied 
;à vendre
612;16276036;maison;à étages;à vendre
613;10681341;appartement;;à vendre
614;10313702;maison;à un étage et demi;à vendre
615;28704318;maison;à étages;à vendre
616;26887656;maison;de plain-pied 
;à vendre
617;25425792;maison;à étages;à vendre
618;22485977;maison;à étages;à vendre
619;21453879;maison;à étages;à vendre
1927;28126126;appartement;;à vendre
1381;26049239;maison;de plain-pied 
;à vendre
624;24178269;maison;de plain-pied 
;à vendre
623;17129914;maison;à étages;à vendre
1323;28455289;maison;à étages;à vendre
1374;22341096;maison;de plain-pied 
;à vendre
2749;14403354;maison;à étages;à vendre
628;18427533;maison;de plain-pied 
;à vendre
629;22735277;maison;à un étage et demi;à vendre
2750;15643609;appartement;;à vendre
553;23401245;maison;à étages;à vendre
557;19646565;appartement;;à vendre
558;28403485;maison;à étages;à vendre
554;9995311;maison;de plain-pied 
;à vendre
631;11881999;maison;à un étage et demi;à vendre
552;19204760;maison;de plain-pied 
;à vendre
772;12295534;maison;de plain-pied 
;à vendre
773;28169895;appartement;;à vendre
774;15832622;maison;à étages;à vendre
775;23317738;maison;de plain-pied 
;à vendre
776;18865436;maison;de plain-pied 
;à vendre
777;24168180;maison;de plain-pied 
;à vendre
778;16727307;appartement;;à vendre
779;9219272;appartement;;à vendre
1369;23853291;appartement;;à vendre
1371;22185859;maison;de plain-pied 
;à vendre
1372;24280529;maison;de plain-pied 
;à vendre
1373;18767813;maison;à étages;à vendre
620;20462289;maison;de plain-pied 
;à vendre
1375;10313391;appartement;;à vendre
1376;27871495;appartement;;à vendre
1377;28867351;maison;à étages;à vendre
1378;24300239;maison;de plain-pied 
;à vendre
1379;9898131;appartement;;à vendre
1380;10414638;maison;de plain-pied 
;à vendre
1382;20095243;maison;de plain-pied 
;à vendre
1383;20720322;maison;de plain-pied 
;à vendre
1384;19578569;maison;de plain-pied 
;à vendre
1385;19001035;maison;de plain-pied 
;à vendre
1386;15829903;maison;à étages;à vendre
1387;10343097;appartement;;à vendre
1388;28300523;maison;à un étage et demi;à vendre
1389;25027019;maison;à étages;à vendre
1390;19298439;maison;à étages;à vendre
2751;20655883;appartement;;à vendre
559;17906536;maison;à étages;à vendre
561;18092256;appartement;;à louer
2291;14965584;maison;à étages;à vendre
648;11086891;appartement;;à vendre
651;26546957;appartement;;à vendre
2292;14469042;maison;de plain-pied 
;à vendre
646;15012800;maison;de plain-pied 
;à vendre
647;22622568;maison;de plain-pied 
;à vendre
801;10447246;maison;à étages;à vendre
802;15381666;maison;de plain-pied 
;à vendre
803;15775605;appartement;;à vendre
804;28529843;maison;de plain-pied 
;à vendre
805;24589683;appartement;;à vendre
806;15747271;appartement;;à vendre
807;18949728;appartement;;à vendre
808;22731959;maison;de plain-pied 
;à vendre
809;17326193;appartement;;à vendre
810;13847238;maison;à étages;à vendre
811;25250000;appartement;;à louer
812;14696508;appartement;;à vendre
813;12419342;appartement;;à vendre
814;15343561;maison;à étages;à vendre
815;28768549;maison;à étages;à vendre
816;14208766;appartement;;à vendre
817;17030703;maison;à étages;à vendre
818;24769107;appartement;;à vendre
819;20477657;appartement;;à vendre
820;27484526;maison;de plain-pied 
;à vendre
821;15894687;appartement;;à vendre
822;18458854;appartement;;à vendre
1526;24894413;maison;à étages;à vendre
823;12537675;appartement;;à vendre
824;27743484;appartement;;à vendre
825;28781767;maison mobile;;à vendre
826;22212286;appartement;;à vendre
827;16213779;maison;de plain-pied 
;à vendre
828;28623362;maison;à étages;à vendre
829;28360457;appartement;;à louer
830;13368078;maison;à étages;à vendre
831;22373917;maison;à paliers multiples;à vendre
832;26474429;maison;de plain-pied 
;à vendre
833;19612871;maison;à étages;à vendre
835;15577878;maison;à étages;à vendre
836;22983006;maison;de plain-pied 
;à vendre
837;19589606;maison;à étages;à vendre
838;17626441;maison;de plain-pied 
;à vendre
839;19645137;maison;à paliers multiples;à vendre
840;28878722;maison;de plain-pied 
;à vendre
841;9699787;maison;de plain-pied 
;à vendre
1391;28772062;maison;à étages;à louer
1392;22494956;appartement;;à vendre
1394;24122641;maison;à étages;à vendre
1396;22061792;maison;de plain-pied 
;à vendre
1397;21665987;appartement;;à vendre
1398;19138752;appartement;;à vendre
1399;11676536;maison;à paliers multiples;à vendre
1400;11901652;maison;de plain-pied 
;à vendre
1401;21679634;maison;à étages;à vendre
1402;11175392;appartement;;à vendre
1403;9709426;maison;à étages;à vendre
1701;27111169;maison;de plain-pied 
;à vendre
1702;20268594;maison;de plain-pied 
;à vendre
1395;17565472;maison;à étages;à vendre
650;25580572;maison;de plain-pied 
;à vendre
1393;19725363;maison;à étages;à vendre
1404;15302377;maison;de plain-pied 
;à vendre
649;17363693;maison;à étages;à vendre
780;15704029;maison;à étages;à vendre
781;21242672;maison;de plain-pied 
;à vendre
782;9491744;maison;à étages;à vendre
783;22812124;maison;de plain-pied 
;à vendre
784;14942749;appartement;;à vendre
892;25431913;maison;à étages;à vendre
786;10806267;maison;à étages;à vendre
787;26040077;appartement;;à vendre
788;22957222;maison;à étages;à vendre
789;16575767;maison;de plain-pied 
;à vendre
790;23885932;maison;à étages;à vendre
791;26015713;maison;à étages;à vendre
792;17703379;appartement;;à vendre
793;28041769;maison;à étages;à vendre
794;21272033;maison;à étages;à vendre
795;13034191;maison;de plain-pied 
;à vendre
877;20007471;appartement;;à vendre
879;17508862;appartement;;à louer
880;19324941;maison;à étages;à vendre
881;19154103;maison;de plain-pied 
;à vendre
883;20131502;maison;de plain-pied 
;à vendre
885;25707824;maison;de plain-pied 
;à vendre
886;17744161;maison;à étages;à vendre
888;9150660;maison;de plain-pied 
;à vendre
889;11115824;maison;de plain-pied 
